1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5851, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5852, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
5853, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5854, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
5855, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5856, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
5857, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5858, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
5859, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5860, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:dark_vortex, 12, 1, 1
5861, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
5862, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5863, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5864, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
5865, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
5866, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
5867, none, regions_unexplored:cold_deciduous_forest, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
5868, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5869, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
5870, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
5871, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
5872, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5873, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5874, none, regions_unexplored:cold_deciduous_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
5875, none, regions_unexplored:cold_deciduous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
5876, none, regions_unexplored:cold_deciduous_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5877, none, regions_unexplored:cold_deciduous_forest, AMBIENT, minecraft:bat, 10, 8, 8
5878, none, regions_unexplored:cold_deciduous_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5879, none, regions_unexplored:cold_deciduous_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5880, none, regions_unexplored:cold_deciduous_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5881, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
5882, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
5883, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
5884, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:skeleton, 20, 4, 4
5885, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
5886, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
5887, none, regions_unexplored:frozen_pine_taiga, MONSTER, minecraft:stray, 80, 4, 4
5888, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5889, none, regions_unexplored:frozen_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5890, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
5891, none, regions_unexplored:frozen_pine_taiga, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
5892, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
5893, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5894, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
5895, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5896, none, regions_unexplored:frozen_pine_taiga, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
5897, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
5898, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5899, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
5900, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5901, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
5902, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5903, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
5904, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5905, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
5906, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5907, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:dark_vortex, 12, 1, 1
5908, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
5909, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5910, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5911, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
5912, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
5913, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
5914, none, regions_unexplored:frozen_pine_taiga, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
5915, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5916, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
5917, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
5918, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
5919, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5920, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5921, none, regions_unexplored:frozen_pine_taiga, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
5922, none, regions_unexplored:frozen_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
5923, none, regions_unexplored:frozen_pine_taiga, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5924, none, regions_unexplored:frozen_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
5925, none, regions_unexplored:frozen_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5926, none, regions_unexplored:frozen_pine_taiga, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5927, none, regions_unexplored:frozen_pine_taiga, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5928, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:spider, 80, 4, 4
5929, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie, 80, 4, 4
5930, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
5931, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:skeleton, 20, 4, 4
5932, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:slime, 80, 4, 4
5933, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:witch, 5, 1, 1
5934, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:stray, 80, 4, 4
5935, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5936, icy, regions_unexplored:frozen_tundra, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5937, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
5938, icy, regions_unexplored:frozen_tundra, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
5939, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
5940, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5941, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
5942, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5943, icy, regions_unexplored:frozen_tundra, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
5944, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
5945, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5946, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
5947, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5948, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
5949, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5950, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
5951, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5952, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
5953, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5954, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:dark_vortex, 12, 1, 1
5955, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
5956, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5957, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5958, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
5959, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
5960, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
5961, icy, regions_unexplored:frozen_tundra, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
5962, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5963, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
5964, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
5965, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
5966, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5967, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5968, icy, regions_unexplored:frozen_tundra, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
5969, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:rabbit, 10, 2, 3
5970, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:polar_bear, 10, 1, 2
5971, icy, regions_unexplored:frozen_tundra, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5972, icy, regions_unexplored:frozen_tundra, AMBIENT, minecraft:bat, 10, 8, 8
5973, icy, regions_unexplored:frozen_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5974, icy, regions_unexplored:frozen_tundra, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5975, icy, regions_unexplored:frozen_tundra, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5976, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:spider, 80, 4, 4
5977, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:zombie, 80, 4, 4
5978, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:zombie_villager, 10, 1, 1
5979, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:skeleton, 20, 4, 4
5980, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:slime, 80, 4, 4
5981, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:witch, 5, 1, 1
5982, extreme_hills, regions_unexplored:icy_heights, MONSTER, minecraft:stray, 80, 4, 4
5983, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5984, extreme_hills, regions_unexplored:icy_heights, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5985, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
5986, extreme_hills, regions_unexplored:icy_heights, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
5987, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
5988, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5989, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
5990, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5991, extreme_hills, regions_unexplored:icy_heights, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
5992, extreme_hills, regions_unexplored:icy_heights, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
5993, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
5994, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5995, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
5996, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5997, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
5998, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5999, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
6000, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
6001, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
6002, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6003, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:dark_vortex, 12, 1, 1
6004, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
6005, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
6006, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6007, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
6008, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
6009, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
6010, extreme_hills, regions_unexplored:icy_heights, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
6011, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
6012, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
6013, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
6014, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
6015, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6016, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6017, extreme_hills, regions_unexplored:icy_heights, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
6018, extreme_hills, regions_unexplored:icy_heights, CREATURE, minecraft:rabbit, 10, 2, 3
6019, extreme_hills, regions_unexplored:icy_heights, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
6020, extreme_hills, regions_unexplored:icy_heights, AMBIENT, minecraft:bat, 10, 8, 8
6021, extreme_hills, regions_unexplored:icy_heights, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6022, extreme_hills, regions_unexplored:icy_heights, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
6023, extreme_hills, regions_unexplored:icy_heights, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
6024, none, regions_unexplored:spires, MONSTER, minecraft:spider, 80, 4, 4
6025, none, regions_unexplored:spires, MONSTER, minecraft:zombie, 80, 4, 4
6026, none, regions_unexplored:spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
6027, none, regions_unexplored:spires, MONSTER, minecraft:skeleton, 20, 4, 4
6028, none, regions_unexplored:spires, MONSTER, minecraft:creeper, 80, 4, 4
6029, none, regions_unexplored:spires, MONSTER, minecraft:slime, 80, 4, 4
6030, none, regions_unexplored:spires, MONSTER, minecraft:enderman, 5, 1, 4
6031, none, regions_unexplored:spires, MONSTER, minecraft:witch, 5, 1, 1
6032, none, regions_unexplored:spires, MONSTER, minecraft:stray, 80, 4, 4
6033, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6034, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
6035, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
6036, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6037, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
6038, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6039, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
6040, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
6041, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
6042, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6043, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
6044, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6045, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
6046, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
6047, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
6048, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6049, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:dark_vortex, 12, 1, 1
6050, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
6051, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
6052, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6053, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
6054, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
6055, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
6056, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
6057, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
6058, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
6059, none, regions_unexplored:spires, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
